category,path_key,image_path,gate_on,num_candidates,asset_mode,runtime_crop_paths,num_eval_images,best_crop_path,globbed_crop_count,missing_expected_count,all_assets_ready,reference_m_raw,reference_full_image_score
sheet_metal,sheet_metal_folder/test/good/000172_002_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000172_002_shift_3.png,True,3,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000172_002_shift_3_cand00_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000172_002_shift_3_cand01_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000172_002_shift_3_cand02_context_1.50.png""]",3,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000172_002_shift_3_cand02_context_1.50.png,3,0,True,0.0164506733417511,0.0003992319107055
sheet_metal,sheet_metal_folder/test/good/000173_002_underexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000173_002_underexposed.png,True,3,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000173_002_underexposed_cand00_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000173_002_underexposed_cand01_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000173_002_underexposed_cand02_context_1.50.png""]",3,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000173_002_underexposed_cand02_context_1.50.png,3,0,True,0.0130057583252588,0.0050467550754547
sheet_metal,sheet_metal_folder/test/good/000174_003_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000174_003_overexposed.png,True,3,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000174_003_overexposed_cand00_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000174_003_overexposed_cand01_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000174_003_overexposed_cand02_context_1.50.png""]",3,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000174_003_overexposed_cand00_context_1.50.png,3,0,True,0.0131163746118545,0.0040784776210784
sheet_metal,sheet_metal_folder/test/good/000176_003_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000176_003_shift_1.png,True,3,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000176_003_shift_1_cand00_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000176_003_shift_1_cand01_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000176_003_shift_1_cand02_context_1.50.png""]",3,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000176_003_shift_1_cand00_context_1.50.png,3,0,True,0.0131057401498158,0.0043342113494873
sheet_metal,sheet_metal_folder/test/good/000179_003_underexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000179_003_underexposed.png,True,3,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000179_003_underexposed_cand00_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000179_003_underexposed_cand01_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000179_003_underexposed_cand02_context_1.50.png""]",3,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000179_003_underexposed_cand02_context_1.50.png,3,0,True,0.0135185370842615,0.0043369233608245
vial,vial_folder/test/bad/000371_000_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000371_000_shift_3.png,False,1,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000371_000_shift_3_cand00_context_1.50.png""]",1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000371_000_shift_3_cand00_context_1.50.png,1,0,True,0.0042328536510467,0.0036835670471191
vial,vial_folder/test/bad/000373_000_underexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000373_000_underexposed.png,False,2,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000373_000_underexposed_cand00_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000373_000_underexposed_cand01_context_1.50.png""]",2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000373_000_underexposed_cand00_context_1.50.png,2,0,True,0.0037875473499298,0.0055507123470306
vial,vial_folder/test/bad/000376_001_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000376_001_shift_1.png,False,1,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000376_001_shift_1_cand00_context_1.50.png""]",1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000376_001_shift_1_cand00_context_1.50.png,1,0,True,0.0019045174121856,0.0028146505355834
vial,vial_folder/test/bad/000380_001_underexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000380_001_underexposed.png,False,2,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000380_001_underexposed_cand00_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000380_001_underexposed_cand01_context_1.50.png""]",2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000380_001_underexposed_cand00_context_1.50.png,2,0,True,0.0013131722807884,0.0038334727287292
vial,vial_folder/test/bad/000383_002_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000383_002_shift_1.png,False,2,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000383_002_shift_1_cand00_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000383_002_shift_1_cand01_context_1.50.png""]",2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000383_002_shift_1_cand01_context_1.50.png,2,0,True,0.0028323531150817,0.0001433491706848
vial,vial_folder/test/bad/000384_002_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000384_002_shift_2.png,False,2,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000384_002_shift_2_cand00_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000384_002_shift_2_cand01_context_1.50.png""]",2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000384_002_shift_2_cand01_context_1.50.png,2,0,True,0.0041986033320426,-0.0001631081104278
vial,vial_folder/test/bad/000386_002_shift_4.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000386_002_shift_4.png,False,2,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000386_002_shift_4_cand00_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000386_002_shift_4_cand01_context_1.50.png""]",2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000386_002_shift_4_cand01_context_1.50.png,2,0,True,0.0011896416544914,0.0002269148826599
vial,vial_folder/test/bad/000387_002_underexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000387_002_underexposed.png,False,2,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000387_002_underexposed_cand00_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000387_002_underexposed_cand01_context_1.50.png""]",2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000387_002_underexposed_cand00_context_1.50.png,2,0,True,0.0010164678096771,0.0007883608341217
vial,vial_folder/test/bad/000394_003_underexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000394_003_underexposed.png,True,2,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000394_003_underexposed_cand00_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000394_003_underexposed_cand01_context_1.50.png""]",2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000394_003_underexposed_cand00_context_1.50.png,2,0,True,-0.0014749690890312,0.0060595273971557
vial,vial_folder/test/bad/000396_004_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000396_004_regular.png,True,1,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000396_004_regular_cand00_context_1.50.png""]",1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000396_004_regular_cand00_context_1.50.png,1,0,True,0.0070172250270843,0.0066094696521759
vial,vial_folder/test/bad/000399_004_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000399_004_shift_3.png,True,1,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000399_004_shift_3_cand00_context_1.50.png""]",1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000399_004_shift_3_cand00_context_1.50.png,1,0,True,0.0093417465686798,0.0069131851196289
vial,vial_folder/test/bad/000400_004_shift_4.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000400_004_shift_4.png,True,1,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000400_004_shift_4_cand00_context_1.50.png""]",1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000400_004_shift_4_cand00_context_1.50.png,1,0,True,0.0101568698883056,0.0074851810932159
vial,vial_folder/test/bad/000401_004_underexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000401_004_underexposed.png,True,3,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000401_004_underexposed_cand00_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000401_004_underexposed_cand01_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000401_004_underexposed_cand02_context_1.50.png""]",3,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000401_004_underexposed_cand00_context_1.50.png,3,0,True,0.0022614300251007,0.0085184574127197
vial,vial_folder/test/bad/000402_005_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000402_005_overexposed.png,True,1,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000402_005_overexposed_cand00_context_1.50.png""]",1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000402_005_overexposed_cand00_context_1.50.png,1,0,True,0.0043498128652572,0.0043515264987945
vial,vial_folder/test/bad/000404_005_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000404_005_shift_1.png,True,1,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000404_005_shift_1_cand00_context_1.50.png""]",1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000404_005_shift_1_cand00_context_1.50.png,1,0,True,0.0059989541769027,0.0029948651790618
vial,vial_folder/test/bad/000409_006_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000409_006_overexposed.png,True,3,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000409_006_overexposed_cand00_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000409_006_overexposed_cand01_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000409_006_overexposed_cand02_context_1.50.png""]",3,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000409_006_overexposed_cand01_context_1.50.png,3,0,True,0.0055859585603078,0.0037060678005218
vial,vial_folder/test/bad/000410_006_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000410_006_regular.png,True,3,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000410_006_regular_cand00_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000410_006_regular_cand01_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000410_006_regular_cand02_context_1.50.png""]",3,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000410_006_regular_cand02_context_1.50.png,3,0,True,0.0073627879222234,0.0034564137458801
vial,vial_folder/test/bad/000414_006_shift_4.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000414_006_shift_4.png,True,3,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000414_006_shift_4_cand00_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000414_006_shift_4_cand01_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000414_006_shift_4_cand02_context_1.50.png""]",3,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000414_006_shift_4_cand02_context_1.50.png,3,0,True,0.0057705342769622,0.0030876696109771
vial,vial_folder/test/bad/000415_006_underexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000415_006_underexposed.png,True,3,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000415_006_underexposed_cand00_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000415_006_underexposed_cand01_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000415_006_underexposed_cand02_context_1.50.png""]",3,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000415_006_underexposed_cand00_context_1.50.png,3,0,True,-0.001985544959704,0.0044358968734741
vial,vial_folder/test/bad/000419_007_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000419_007_shift_2.png,True,1,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000419_007_shift_2_cand00_context_1.50.png""]",1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000419_007_shift_2_cand00_context_1.50.png,1,0,True,0.0092490315437316,0.0069288611412048
vial,vial_folder/test/bad/000420_007_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000420_007_shift_3.png,True,1,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000420_007_shift_3_cand00_context_1.50.png""]",1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000420_007_shift_3_cand00_context_1.50.png,1,0,True,0.0113807916641235,0.0069806277751922
vial,vial_folder/test/bad/000421_007_shift_4.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000421_007_shift_4.png,True,1,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000421_007_shift_4_cand00_context_1.50.png""]",1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000421_007_shift_4_cand00_context_1.50.png,1,0,True,0.0079550445079803,0.007043719291687
vial,vial_folder/test/bad/000422_007_underexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000422_007_underexposed.png,True,3,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000422_007_underexposed_cand00_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000422_007_underexposed_cand01_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000422_007_underexposed_cand02_context_1.50.png""]",3,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000422_007_underexposed_cand00_context_1.50.png,3,0,True,-0.0027329673369725,0.0087780058383941
vial,vial_folder/test/bad/000426_008_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000426_008_shift_2.png,True,1,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000426_008_shift_2_cand00_context_1.50.png""]",1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000426_008_shift_2_cand00_context_1.50.png,1,0,True,0.0084467232227325,0.003527820110321
vial,vial_folder/test/bad/000427_008_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000427_008_shift_3.png,True,2,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000427_008_shift_3_cand00_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000427_008_shift_3_cand01_context_1.50.png""]",2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000427_008_shift_3_cand01_context_1.50.png,2,0,True,0.0088213682174682,0.003062218427658
vial,vial_folder/test/bad/000428_008_shift_4.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000428_008_shift_4.png,True,1,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000428_008_shift_4_cand00_context_1.50.png""]",1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000428_008_shift_4_cand00_context_1.50.png,1,0,True,0.0055351555347442,0.0031386911869049
vial,vial_folder/test/bad/000429_008_underexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000429_008_underexposed.png,True,2,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000429_008_underexposed_cand00_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000429_008_underexposed_cand01_context_1.50.png""]",2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000429_008_underexposed_cand00_context_1.50.png,2,0,True,-0.00156931579113,0.003447413444519
vial,vial_folder/test/bad/000431_009_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000431_009_regular.png,True,1,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000431_009_regular_cand00_context_1.50.png""]",1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000431_009_regular_cand00_context_1.50.png,1,0,True,0.0066998898983001,0.0025421977043151
vial,vial_folder/test/bad/000432_009_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000432_009_shift_1.png,True,1,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000432_009_shift_1_cand00_context_1.50.png""]",1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000432_009_shift_1_cand00_context_1.50.png,1,0,True,0.0065546333789825,0.0047118663787841
vial,vial_folder/test/bad/000434_009_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000434_009_shift_3.png,True,1,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000434_009_shift_3_cand00_context_1.50.png""]",1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000434_009_shift_3_cand00_context_1.50.png,1,0,True,0.0070832073688507,0.0028964579105377
vial,vial_folder/test/bad/000436_009_underexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000436_009_underexposed.png,True,3,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000436_009_underexposed_cand00_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000436_009_underexposed_cand01_context_1.50.png"", ""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000436_009_underexposed_cand02_context_1.50.png""]",3,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000436_009_underexposed_cand02_context_1.50.png,3,0,True,0.0018298079570134,0.004731923341751
vial,vial_folder/test/bad/000438_010_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000438_010_regular.png,False,1,context_1p50_topk_mean,"[""/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000438_010_regular_cand00_context_1.50.png""]",1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/vial/context_1.50/000438_010_regular_cand00_context_1.50.png,1,0,True,0.011391282081604,0.0064041316509246
